year,season,fishery,area,t
2015,4,15,5,0
2016,4,15,5,0
2017,4,15,5,1090.02
2018,4,15,5,70.059
2019,4,15,5,79.475
2020,4,15,5,17.727
2021,4,15,5,14.172
2022,4,15,5,1627.92
2023,4,15,5,0
2024,4,15,5,0
1972,4,16,5,0
1973,4,16,5,43.108
1974,4,16,5,53.739
1975,4,16,5,0
1976,4,16,5,0
1977,4,16,5,116.273
1978,4,16,5,254.659
1979,4,16,5,368.602
1980,4,16,5,3.223
1981,4,16,5,47.069
1982,4,16,5,0
1983,4,16,5,728.486
1984,4,16,5,27.772
1985,4,16,5,2743
1986,4,16,5,85.445
1987,4,16,5,5.632
1988,4,16,5,306.207
1989,4,16,5,124.226
1990,4,16,5,526.352
1991,4,16,5,832.088
1992,4,16,5,1640.22
1993,4,16,5,1596.7
1994,4,16,5,29.909
1995,4,16,5,948.714
1996,4,16,5,3802.37
1997,4,16,5,0
1998,4,16,5,0
1999,4,16,5,196.544
2000,4,16,5,0
2001,4,16,5,0
2002,4,16,5,0
2003,4,16,5,328.772
2004,4,16,5,385.869
2005,4,16,5,326.058
2006,4,16,5,396.005
2007,4,16,5,262.628
2008,4,16,5,1058.9
2009,4,16,5,0
2010,4,16,5,136.563
2011,4,16,5,0
2012,4,16,5,40.954
2013,4,16,5,0
2014,4,16,5,0
2015,4,16,5,0
2016,4,16,5,19.929
2017,4,16,5,2107.13
2018,4,16,5,76.204
2019,4,16,5,0
2020,4,16,5,0
2021,4,16,5,0
2022,4,16,5,2620.6
2023,4,16,5,0
2024,4,16,5,0
1972,4,17,5,0
1973,4,17,5,0
1974,4,17,5,0
1975,4,17,5,0
1976,4,17,5,0
1977,4,17,5,0
1978,4,17,5,0
1979,4,17,5,0
1980,4,17,5,0
1981,4,17,5,0
1982,4,17,5,0
1983,4,17,5,0
1984,4,17,5,0
1985,4,17,5,0
1986,4,17,5,0
1987,4,17,5,0
1988,4,17,5,0
1989,4,17,5,0
1990,4,17,5,0
1991,4,17,5,0
1992,4,17,5,0
1993,4,17,5,0
1994,4,17,5,0
1995,4,17,5,0
1996,4,17,5,0
1997,4,17,5,0
1998,4,17,5,0
1999,4,17,5,0
2000,4,17,5,3737.75
2001,4,17,5,3933.99
2002,4,17,5,4187.87
2003,4,17,5,4162.93
2004,4,17,5,5614.5
2005,4,17,5,5796.88
2006,4,17,5,5814.95
2007,4,17,5,5996.05
2008,4,17,5,5519.62
2009,4,17,5,4494.39
2010,4,17,5,4206.44
2011,4,17,5,5805.76
2012,4,17,5,7730.46
2013,4,17,5,7938.13
2014,4,17,5,9957.05
2015,4,17,5,11117
2016,4,17,5,18372.1
2017,4,17,5,19238
2018,4,17,5,18066.8
2019,4,17,5,17392.5
2020,4,17,5,15738
2021,4,17,5,15025.8
2022,4,17,5,18518.7
2023,4,17,5,14800.1
2024,4,17,5,14800.1
1972,4,18,5,0
1973,4,18,5,0
1974,4,18,5,0
1975,4,18,5,0
1976,4,18,5,0
1977,4,18,5,0
1978,4,18,5,0
1979,4,18,5,0
1980,4,18,5,0
1981,4,18,5,0
1982,4,18,5,0
1983,4,18,5,0
1984,4,18,5,0
1985,4,18,5,0
1986,4,18,5,0
1987,4,18,5,0
1988,4,18,5,0
1989,4,18,5,0
1990,4,18,5,0
1991,4,18,5,0
1992,4,18,5,0
1993,4,18,5,0
1994,4,18,5,0
1995,4,18,5,0
1996,4,18,5,0
1997,4,18,5,0
1998,4,18,5,0
1999,4,18,5,0
2000,4,18,5,0
2001,4,18,5,0
2002,4,18,5,0
2003,4,18,5,0
2004,4,18,5,0
2005,4,18,5,0
2006,4,18,5,0
2007,4,18,5,0
2008,4,18,5,0
2009,4,18,5,0
2010,4,18,5,0
2011,4,18,5,0
2012,4,18,5,0
2013,4,18,5,0
2014,4,18,5,0
2015,4,18,5,0
2016,4,18,5,0
2017,4,18,5,0
2018,4,18,5,0
2019,4,18,5,0
2020,4,18,5,0
2021,4,18,5,0
2022,4,18,5,0
2023,4,18,5,0
2024,4,18,5,0
1972,4,19,6,7733.33
1973,4,19,6,17888.7
1974,4,19,6,20043
1975,4,19,6,5649.52
1976,4,19,6,13648
1977,4,19,6,8784.52
1978,4,19,6,21897
1979,4,19,6,11062.8
1980,4,19,6,19541.2
1981,4,19,6,9072.3
1982,4,19,6,4899.21
1983,4,19,6,9260.85
1984,4,19,6,7972.95
1985,4,19,6,8248.71
1986,4,19,6,10791.7
1987,4,19,6,2081.33
1988,4,19,6,7996.43
1989,4,19,6,5084.83
1990,4,19,6,7874.6
1991,4,19,6,16102.6
1992,4,19,6,4289.56
1993,4,19,6,2328.26
1994,4,19,6,4176.94
1995,4,19,6,3710.01
1996,4,19,6,6844.93
1997,4,19,6,7999.84
1998,4,19,6,5970.45
1999,4,19,6,3083.17
2000,4,19,6,0
2001,4,19,6,1695.57
2002,4,19,6,2235.63
2003,4,19,6,1177.02
2004,4,19,6,1877.93
2005,4,19,6,281.097
2006,4,19,6,2126.42
2007,4,19,6,364.718
2008,4,19,6,124.167
2009,4,19,6,0
2010,4,19,6,0
2011,4,19,6,223.557
2012,4,19,6,317.098
2013,4,19,6,433.716
2014,4,19,6,0
2015,4,19,6,40.6
2016,4,19,6,150.429
2017,4,19,6,153.197
2018,4,19,6,308.111
2019,4,19,6,235.27
2020,4,19,6,247.05
2021,4,19,6,67.375
2022,4,19,6,391.22
2023,4,19,6,4.2
2024,4,19,6,4.2
1972,4,20,6,7.59
1973,4,20,6,259.602
1974,4,20,6,74.256
1975,4,20,6,139.193
1976,4,20,6,148.703
1977,4,20,6,738.064
1978,4,20,6,144.82
1979,4,20,6,100.429
1980,4,20,6,695.359
1981,4,20,6,809.416
1982,4,20,6,8646.68
1983,4,20,6,16053.5
1984,4,20,6,8756.86
1985,4,20,6,15812.3
1986,4,20,6,5436.23
1987,4,20,6,8336.92
1988,4,20,6,10516.5
1989,4,20,6,14466.5
1990,4,20,6,20892.6
1991,4,20,6,16644.3
1992,4,20,6,9133.77
1993,4,20,6,7293.22
1994,4,20,6,6689.54
1995,4,20,6,11084.1
1996,4,20,6,14530.7
1997,4,20,6,12572.1
1998,4,20,6,17750.7
1999,4,20,6,8941
2000,4,20,6,11646.1
2001,4,20,6,21352.9
2002,4,20,6,12943.5
2003,4,20,6,23732.9
2004,4,20,6,21865.9
2005,4,20,6,26774.3
2006,4,20,6,29445.9
2007,4,20,6,25596.7
2008,4,20,6,30161.2
2009,4,20,6,23888.7
2010,4,20,6,50807.8
2011,4,20,6,40610.4
2012,4,20,6,23455.6
2013,4,20,6,27665.2
2014,4,20,6,11238
2015,4,20,6,8683.68
2016,4,20,6,16889.5
2017,4,20,6,8139.81
2018,4,20,6,8737.39
2019,4,20,6,5124.41
2020,4,20,6,15139.3
2021,4,20,6,13916.4
2022,4,20,6,31323.3
2023,4,20,6,11849.5
2024,4,20,6,10207.2
1972,4,21,6,5.117
1973,4,21,6,27.64
1974,4,21,6,145.629
1975,4,21,6,26.398
1976,4,21,6,3.758
1977,4,21,6,3.684
1978,4,21,6,0
1979,4,21,6,0.598
1980,4,21,6,46.476
1981,4,21,6,65.952
1982,4,21,6,1699.42
1983,4,21,6,1358.26
1984,4,21,6,4037.08
1985,4,21,6,5028.41
1986,4,21,6,3321.1
1987,4,21,6,579.607
1988,4,21,6,5515.34
1989,4,21,6,10538.9
1990,4,21,6,5628.06
1991,4,21,6,5477.99
1992,4,21,6,3226.69
1993,4,21,6,2950.55
1994,4,21,6,4152.38
1995,4,21,6,17092.1
1996,4,21,6,1257.62
1997,4,21,6,344.25
1998,4,21,6,173.493
1999,4,21,6,2717.97
2000,4,21,6,6883.11
2001,4,21,6,30711.3
2002,4,21,6,7593.97
2003,4,21,6,20879
2004,4,21,6,15484.8
2005,4,21,6,17925.7
2006,4,21,6,18561.4
2007,4,21,6,22806.8
2008,4,21,6,33955
2009,4,21,6,30645.4
2010,4,21,6,100801
2011,4,21,6,40166.7
2012,4,21,6,37300.3
2013,4,21,6,33597.9
2014,4,21,6,30728.6
2015,4,21,6,4767
2016,4,21,6,35383.9
2017,4,21,6,45739
2018,4,21,6,29281.1
2019,4,21,6,26238.9
2020,4,21,6,63796.1
2021,4,21,6,56554
2022,4,21,6,68737
2023,4,21,6,43139.1
2024,4,21,6,99745.2
1972,4,22,6,0
1973,4,22,6,0
1974,4,22,6,0
1975,4,22,6,0
1976,4,22,6,0
1977,4,22,6,0
1978,4,22,6,0
1979,4,22,6,0
1980,4,22,6,0
1981,4,22,6,0
1982,4,22,6,0
1983,4,22,6,0
1984,4,22,6,0
1985,4,22,6,0
1986,4,22,6,0
1987,4,22,6,0
1988,4,22,6,0
1989,4,22,6,0
1990,4,22,6,0
1991,4,22,6,0
1992,4,22,6,0
1993,4,22,6,0
1994,4,22,6,0
1995,4,22,6,0
1996,4,22,6,0
1997,4,22,6,0
1998,4,22,6,0
1999,4,22,6,0
2000,4,22,6,0
2001,4,22,6,0
2002,4,22,6,0
2003,4,22,6,0
2004,4,22,6,0
2005,4,22,6,0
2006,4,22,6,0
2007,4,22,6,0
2008,4,22,6,0
2009,4,22,6,0
2010,4,22,6,0
2011,4,22,6,0
2012,4,22,6,0
2013,4,22,6,0
2014,4,22,6,0
2015,4,22,6,0
2016,4,22,6,0
2017,4,22,6,0
2018,4,22,6,0
2019,4,22,6,0
2020,4,22,6,0
2021,4,22,6,0
2022,4,22,6,0
2023,4,22,6,0
2024,4,22,6,0
1972,4,23,4,113.6
1973,4,23,4,1631.9
1974,4,23,4,264
1975,4,23,4,4495.4
1976,4,23,4,219.6
1977,4,23,4,2322.8
1978,4,23,4,166.9
1979,4,23,4,862.1
1980,4,23,4,754.5
1981,4,23,4,1165.3
1982,4,23,4,835.2
1983,4,23,4,1312.4
1984,4,23,4,799.6
1985,4,23,4,3261.5
1986,4,23,4,2860.3
1987,4,23,4,9103.6
1988,4,23,4,584.5
1989,4,23,4,892.5
1990,4,23,4,1417.4
1991,4,23,4,336.5
1992,4,23,4,6901.4
1993,4,23,4,4472.8
1994,4,23,4,2290.4
1995,4,23,4,61.8
1996,4,23,4,7573.3
1997,4,23,4,417.6
1998,4,23,4,4932.3
1999,4,23,4,1020.3
2000,4,23,4,4222.8
2001,4,23,4,12073.8
2002,4,23,4,5086.8
2003,4,23,4,110.6
2004,4,23,4,13571.5
2005,4,23,4,4494.1
2006,4,23,4,6300.3
2007,4,23,4,9948.1
2008,4,23,4,56.3
2009,4,23,4,143
2010,4,23,4,359.5
2011,4,23,4,4681.8
2012,4,23,4,3174.9
2013,4,23,4,2295.8
2014,4,23,4,1507.4
2015,4,23,4,2874.8
2016,4,23,4,3209.2
2017,4,23,4,8133
2018,4,23,4,10434.1
2019,4,23,4,209.6
2020,4,23,4,9909.6
2021,4,23,4,76.7
2022,4,23,4,3863.8
2023,4,23,4,6835
2024,4,23,4,568.9
1972,4,24,4,0
1973,4,24,4,0
1974,4,24,4,0
1975,4,24,4,0
1976,4,24,4,0
1977,4,24,4,0
1978,4,24,4,0
1979,4,24,4,0
1980,4,24,4,0
1981,4,24,4,0
1982,4,24,4,0
1983,4,24,4,0
1984,4,24,4,0
1985,4,24,4,0
1986,4,24,4,0
1987,4,24,4,0
1988,4,24,4,0
1989,4,24,4,0
1990,4,24,4,0
1991,4,24,4,0
1992,4,24,4,0
1993,4,24,4,0
1994,4,24,4,0
1995,4,24,4,0
1996,4,24,4,0
1997,4,24,4,0
1998,4,24,4,0
1999,4,24,4,0
2000,4,24,4,0
2001,4,24,4,0
2002,4,24,4,0
2003,4,24,4,0
2004,4,24,4,0
2005,4,24,4,0
2006,4,24,4,0
2007,4,24,4,0
2008,4,24,4,0
2009,4,24,4,0
2010,4,24,4,0
2011,4,24,4,0
2012,4,24,4,0
2013,4,24,4,0
2014,4,24,4,0
2015,4,24,4,0
2016,4,24,4,0
2017,4,24,4,0
2018,4,24,4,0
2019,4,24,4,0
2020,4,24,4,0
2021,4,24,4,0
2022,4,24,4,0
2023,4,24,4,0
2024,4,24,4,0
1972,4,25,7,7465.6
1973,4,25,7,32724.8
1974,4,25,7,13903.6
1975,4,25,7,12452.5
1976,4,25,7,13189.7
1977,4,25,7,14718.3
1978,4,25,7,17791.6
1979,4,25,7,8021.4
1980,4,25,7,12358
1981,4,25,7,7510.93
1982,4,25,7,7566.48
1983,4,25,7,11580.9
1984,4,25,7,8374.48
1985,4,25,7,9657.52
1986,4,25,7,4098.99
1987,4,25,7,1072.5
1988,4,25,7,16390.4
1989,4,25,7,7265.67
1990,4,25,7,4834.26
1991,4,25,7,2238.77
1992,4,25,7,6088.84
1993,4,25,7,752.12
1994,4,25,7,5635.57
1995,4,25,7,4344.3
1996,4,25,7,2428.34
1997,4,25,7,3202.2
1998,4,25,7,1968.4
1999,4,25,7,1097.3
2000,4,25,7,202
2001,4,25,7,111.393
2002,4,25,7,7119.5
2003,4,25,7,1145.91
2004,4,25,7,1347
2005,4,25,7,414.418
2006,4,25,7,514.173
2007,4,25,7,394.746
2008,4,25,7,3030.19
2009,4,25,7,160.5
2010,4,25,7,2820
2011,4,25,7,760.3
2012,4,25,7,3141.6
2013,4,25,7,3111.04
2014,4,25,7,727
2015,4,25,7,207.9
2016,4,25,7,1906.5
2017,4,25,7,141.9
2018,4,25,7,8.397
2019,4,25,7,173.3
2020,4,25,7,14
2021,4,25,7,584.2
2022,4,25,7,156.9
2023,4,25,7,0
2024,4,25,7,19
1972,4,26,7,63.404
1973,4,26,7,95.43
1974,4,26,7,459.923
1975,4,26,7,1345.81
1976,4,26,7,2600.25
1977,4,26,7,1286.4
1978,4,26,7,3368.28
1979,4,26,7,2668.43
1980,4,26,7,3987.8
1981,4,26,7,10070.7
1982,4,26,7,14095.2
1983,4,26,7,21852.8
1984,4,26,7,22533.6
1985,4,26,7,11788.2
1986,4,26,7,25809.6
1987,4,26,7,42287.1
1988,4,26,7,30092.6
1989,4,26,7,33026
1990,4,26,7,42448.8
1991,4,26,7,25439.1
1992,4,26,7,45865.2
1993,4,26,7,36140.8
1994,4,26,7,47463.1
1995,4,26,7,13624.6
1996,4,26,7,24611.6
1997,4,26,7,20546.8
1998,4,26,7,42560.6
1999,4,26,7,34879.9
2000,4,26,7,33297.5
2001,4,26,7,29540.5
2002,4,26,7,28842
2003,4,26,7,28745.7
2004,4,26,7,98485
2005,4,26,7,93912.1
2006,4,26,7,71889.6
2007,4,26,7,108686
2008,4,26,7,45748.9
2009,4,26,7,72601.6
2010,4,26,7,71293.1
2011,4,26,7,58680.7
2012,4,26,7,64063.6
2013,4,26,7,84425.3
2014,4,26,7,65144.8
2015,4,26,7,17938.1
2016,4,26,7,50537
2017,4,26,7,57156.2
2018,4,26,7,46880
2019,4,26,7,25210.5
2020,4,26,7,80688.3
2021,4,26,7,24629.3
2022,4,26,7,87851.8
2023,4,26,7,22231
2024,4,26,7,27262.8
1972,4,27,7,0.011
1973,4,27,7,87.624
1974,4,27,7,122.585
1975,4,27,7,69.875
1976,4,27,7,3.609
1977,4,27,7,79.423
1978,4,27,7,61.417
1979,4,27,7,1591.25
1980,4,27,7,585.717
1981,4,27,7,1876.16
1982,4,27,7,2374.26
1983,4,27,7,13571.6
1984,4,27,7,7148.93
1985,4,27,7,3610.34
1986,4,27,7,10319.6
1987,4,27,7,3642.7
1988,4,27,7,39726.5
1989,4,27,7,14208.9
1990,4,27,7,12625.8
1991,4,27,7,23474.9
1992,4,27,7,47213.2
1993,4,27,7,28734.6
1994,4,27,7,37916.5
1995,4,27,7,48834.3
1996,4,27,7,39736.5
1997,4,27,7,13683.3
1998,4,27,7,53363.9
1999,4,27,7,35093.5
2000,4,27,7,28603.5
2001,4,27,7,28978.8
2002,4,27,7,62322.7
2003,4,27,7,17848.5
2004,4,27,7,26585.5
2005,4,27,7,22805.8
2006,4,27,7,22859.2
2007,4,27,7,73101.4
2008,4,27,7,36091.5
2009,4,27,7,18852.2
2010,4,27,7,84012
2011,4,27,7,33691.7
2012,4,27,7,30379.5
2013,4,27,7,48033.7
2014,4,27,7,21651
2015,4,27,7,66518.1
2016,4,27,7,56351.7
2017,4,27,7,48052
2018,4,27,7,32025.9
2019,4,27,7,49659
2020,4,27,7,70619.6
2021,4,27,7,56117.5
2022,4,27,7,56751.7
2023,4,27,7,12884
2024,4,27,7,97643.9
1972,4,28,7,0
1973,4,28,7,0
1974,4,28,7,0
1975,4,28,7,0
1976,4,28,7,0
1977,4,28,7,0
1978,4,28,7,0
1979,4,28,7,0
1980,4,28,7,0
1981,4,28,7,0
1982,4,28,7,0
1983,4,28,7,0
1984,4,28,7,0
1985,4,28,7,0
1986,4,28,7,0
1987,4,28,7,0
1988,4,28,7,0
1989,4,28,7,0
1990,4,28,7,0
1991,4,28,7,0
1992,4,28,7,0
1993,4,28,7,0
1994,4,28,7,0
1995,4,28,7,0
1996,4,28,7,0
1997,4,28,7,0
1998,4,28,7,0
1999,4,28,7,0
2000,4,28,7,0
2001,4,28,7,0
2002,4,28,7,0
2003,4,28,7,0
2004,4,28,7,0
2005,4,28,7,0
2006,4,28,7,0
2007,4,28,7,0
2008,4,28,7,0
2009,4,28,7,0
2010,4,28,7,0
2011,4,28,7,0
2012,4,28,7,0
2013,4,28,7,0
2014,4,28,7,0
2015,4,28,7,0
2016,4,28,7,0
2017,4,28,7,0
2018,4,28,7,0
2019,4,28,7,0
2020,4,28,7,0
2021,4,28,7,0
2022,4,28,7,0
2023,4,28,7,0
2024,4,28,7,0
1972,4,29,8,3121.9
1973,4,29,8,1179.3
1974,4,29,8,3529.6
1975,4,29,8,3229.8
1976,4,29,8,15070.9
1977,4,29,8,18611.8
1978,4,29,8,16516.9
1979,4,29,8,14418.7
1980,4,29,8,23384.5
1981,4,29,8,22732.6
1982,4,29,8,20886.4
1983,4,29,8,29169.4
1984,4,29,8,21291.3
1985,4,29,8,13372.6
1986,4,29,8,23750.1
1987,4,29,8,8053.86
1988,4,29,8,12755.8
1989,4,29,8,9242.57
1990,4,29,8,1212.27
1991,4,29,8,13306.8
1992,4,29,8,5206.44
1993,4,29,8,6434.47
1994,4,29,8,4548.29
1995,4,29,8,5504.7
1996,4,29,8,6909.6
1997,4,29,8,637.341
1998,4,29,8,2692.8
1999,4,29,8,4240.09
2000,4,29,8,284.719
2001,4,29,8,53.776
2002,4,29,8,2290.63
2003,4,29,8,1820.5
2004,4,29,8,757.5
2005,4,29,8,493.5
2006,4,29,8,0
2007,4,29,8,1081
2008,4,29,8,584.7
2009,4,29,8,5316.24
2010,4,29,8,3354.37
2011,4,29,8,111.9
2012,4,29,8,953.7
2013,4,29,8,1683.88
2014,4,29,8,6
2015,4,29,8,4
2016,4,29,8,12
2017,4,29,8,5.1
2018,4,29,8,0
2019,4,29,8,2495
2020,4,29,8,18
2021,4,29,8,1059.9
2022,4,29,8,0
2023,4,29,8,0
2024,4,29,8,0
1972,4,30,8,0
1973,4,30,8,0
1974,4,30,8,0
1975,4,30,8,0
1976,4,30,8,0
1977,4,30,8,0
1978,4,30,8,0
1979,4,30,8,0
1980,4,30,8,0
1981,4,30,8,492.894
1982,4,30,8,4381.53
1983,4,30,8,2397.28
1984,4,30,8,3799.24
1985,4,30,8,76.326
1986,4,30,8,1501.03
1987,4,30,8,3911.89
1988,4,30,8,0
1989,4,30,8,399.717
1990,4,30,8,1321.45
1991,4,30,8,1855.37
1992,4,30,8,3406.59
1993,4,30,8,3409.6
1994,4,30,8,5799.14
1995,4,30,8,978.149
1996,4,30,8,14758.9
1997,4,30,8,15402.1
1998,4,30,8,26632.3
1999,4,30,8,44713.8
2000,4,30,8,24356.8
2001,4,30,8,19203.2
2002,4,30,8,20725.7
2003,4,30,8,30357.3
2004,4,30,8,35082.9
2005,4,30,8,31158.7
2006,4,30,8,52998.2
2007,4,30,8,49214
2008,4,30,8,33346.5
2009,4,30,8,131503
2010,4,30,8,33233.8
2011,4,30,8,47029.5
2012,4,30,8,126313
2013,4,30,8,110269
2014,4,30,8,99482.3
2015,4,30,8,121007
2016,4,30,8,114639
2017,4,30,8,120519
2018,4,30,8,202570
2019,4,30,8,123958
2020,4,30,8,124875
2021,4,30,8,60122.5
2022,4,30,8,68769.5
2023,4,30,8,338972
2024,4,30,8,96519.5
1972,4,31,8,0
1973,4,31,8,0
1974,4,31,8,0
1975,4,31,8,0
1976,4,31,8,0
1977,4,31,8,0
1978,4,31,8,0
1979,4,31,8,0
1980,4,31,8,0
1981,4,31,8,32.324
1982,4,31,8,432.468
1983,4,31,8,5122.34
1984,4,31,8,8.119
1985,4,31,8,1202.84
1986,4,31,8,523.266
1987,4,31,8,796.849
1988,4,31,8,47.89
1989,4,31,8,1174.58
1990,4,31,8,25534.3
1991,4,31,8,30964.9
1992,4,31,8,10164.4
1993,4,31,8,19488.6
1994,4,31,8,40756.1
1995,4,31,8,470.042
1996,4,31,8,67.864
1997,4,31,8,5697.68
1998,4,31,8,17813.8
1999,4,31,8,2190.65
2000,4,31,8,11769.6
2001,4,31,8,18470.8
2002,4,31,8,89702
2003,4,31,8,13587.8
2004,4,31,8,4731.39
2005,4,31,8,46641.7
2006,4,31,8,10881.3
2007,4,31,8,37416.2
2008,4,31,8,36435.2
2009,4,31,8,64183.4
2010,4,31,8,14534.9
2011,4,31,8,14002.3
2012,4,31,8,48979.9
2013,4,31,8,41314.6
2014,4,31,8,121495
2015,4,31,8,119522
2016,4,31,8,29774.9
2017,4,31,8,33473.4
2018,4,31,8,30987.4
2019,4,31,8,106547
2020,4,31,8,40239
2021,4,31,8,21690.2
2022,4,31,8,5447.62
2023,4,31,8,43810.6
2024,4,31,8,23761.1
1972,4,32,8,0
1973,4,32,8,0
1974,4,32,8,0
1975,4,32,8,0
1976,4,32,8,0
1977,4,32,8,0
1978,4,32,8,0
1979,4,32,8,0
1980,4,32,8,0
1981,4,32,8,0
1982,4,32,8,0
1983,4,32,8,0
1984,4,32,8,0
1985,4,32,8,0
1986,4,32,8,0
1987,4,32,8,0
1988,4,32,8,0
1989,4,32,8,0
1990,4,32,8,0
1991,4,32,8,0
1992,4,32,8,0
1993,4,32,8,0
1994,4,32,8,0
1995,4,32,8,0
1996,4,32,8,0
1997,4,32,8,0
1998,4,32,8,0
1999,4,32,8,0
2000,4,32,8,0
2001,4,32,8,0
2002,4,32,8,0
2003,4,32,8,0
2004,4,32,8,0
2005,4,32,8,0
2006,4,32,8,0
2007,4,32,8,0
2008,4,32,8,0
2009,4,32,8,0
2010,4,32,8,0
2011,4,32,8,0
2012,4,32,8,0
2013,4,32,8,0
2014,4,32,8,0
2015,4,32,8,0
2016,4,32,8,0
2017,4,32,8,0
2018,4,32,8,0
2019,4,32,8,0
2020,4,32,8,0
2021,4,32,8,0
2022,4,32,8,0
2023,4,32,8,0
2024,4,32,8,0
1972,4,33,1,4.4413e-06
1973,4,33,1,4.10041e-06
1974,4,33,1,4.54369e-06
1975,4,33,1,5.36719e-06
1976,4,33,1,3.15109e-06
1977,4,33,1,3.23551e-06
1978,4,33,1,3.83954e-06
1979,4,33,1,2.71306e-06
1980,4,33,1,2.46429e-06
1981,4,33,1,2.74078e-06
1982,4,33,1,2.61563e-06
1983,4,33,1,3.409e-06
1984,4,33,1,2.99677e-06
1985,4,33,1,1.90313e-06
1986,4,33,1,3.16111e-06
1987,4,33,1,3.71191e-06
1988,4,33,1,2.90765e-06
1989,4,33,1,2.46242e-06
1990,4,33,1,2.62337e-06
1991,4,33,1,2.77336e-06
1992,4,33,1,2.52193e-06
1993,4,33,1,2.57377e-06
1994,4,33,1,2.27402e-06
1995,4,33,1,3.07566e-06
1996,4,33,1,1.92688e-06
1997,4,33,1,2.06803e-06
1998,4,33,1,2.12376e-06
1999,4,33,1,2.07371e-06
2000,4,33,1,2.01708e-06
2001,4,33,1,1.78452e-06
2002,4,33,1,1.63438e-06
2003,4,33,1,1.89048e-06
2004,4,33,1,1.89556e-06
2005,4,33,1,1.65395e-06
2006,4,33,1,1.18167e-06
2007,4,33,1,1.29411e-06
2008,4,33,1,1.19723e-06
2009,4,33,1,9.86125e-07
2010,4,33,1,1.16687e-06
2011,4,33,1,1.12407e-06
2012,4,33,1,1.13194e-06
2013,4,33,1,1.17217e-06
2014,4,33,1,1.12543e-06
2015,4,33,1,9.17614e-07
2016,4,33,1,9.08935e-07
2017,4,33,1,9.75947e-07
2018,4,33,1,1.09704e-06
2019,4,33,1,1.09308e-06
2020,4,33,1,7.61852e-07
2021,4,33,1,8.09136e-07
2022,4,33,1,6.31542e-07
2023,4,33,1,9.84411e-07
2024,4,33,1,0
1972,4,34,2,5.82133e-06
1973,4,34,2,6.30572e-06
1974,4,34,2,5.16418e-06
1975,4,34,2,4.75105e-06
1976,4,34,2,4.04786e-06
1977,4,34,2,3.22156e-06
1978,4,34,2,3.58724e-06
1979,4,34,2,3.04868e-06
1980,4,34,2,2.90785e-06
1981,4,34,2,3.45003e-06
1982,4,34,2,2.79979e-06
1983,4,34,2,4.49615e-06
1984,4,34,2,3.25352e-06
1985,4,34,2,2.81205e-06
1986,4,34,2,4.38354e-06
1987,4,34,2,5.24611e-06
1988,4,34,2,4.0357e-06
1989,4,34,2,2.9036e-06
1990,4,34,2,3.28224e-06
1991,4,34,2,3.50501e-06
1992,4,34,2,3.57014e-06
1993,4,34,2,2.52561e-06
1994,4,34,2,2.62919e-06
1995,4,34,2,2.87556e-06
1996,4,34,2,2.75247e-06
1997,4,34,2,2.45923e-06
1998,4,34,2,1.93811e-06
1999,4,34,2,2.58097e-06
2000,4,34,2,1.86223e-06
2001,4,34,2,1.85224e-06
2002,4,34,2,1.73702e-06
2003,4,34,2,1.66159e-06
2004,4,34,2,1.9058e-06
2005,4,34,2,1.63514e-06
2006,4,34,2,1.19539e-06
2007,4,34,2,1.47455e-06
2008,4,34,2,1.26193e-06
2009,4,34,2,1.31562e-06
2010,4,34,2,1.32599e-06
2011,4,34,2,1.38605e-06
2012,4,34,2,1.37827e-06
2013,4,34,2,1.38576e-06
2014,4,34,2,1.43732e-06
2015,4,34,2,9.82202e-07
2016,4,34,2,1.09321e-06
2017,4,34,2,1.2841e-06
2018,4,34,2,1.41554e-06
2019,4,34,2,1.64378e-06
2020,4,34,2,9.92174e-07
2021,4,34,2,1.17198e-06
2022,4,34,2,1.00278e-06
2023,4,34,2,1.30557e-06
2024,4,34,2,0
1972,4,35,3,2.28012e-05
1973,4,35,3,1.998e-05
1974,4,35,3,2.37084e-05
1975,4,35,3,2.11641e-05
1976,4,35,3,2.12428e-05
1977,4,35,3,2.05589e-05
1978,4,35,3,2.31928e-05
1979,4,35,3,1.77799e-05
1980,4,35,3,1.76266e-05
1981,4,35,3,1.89047e-05
1982,4,35,3,1.73301e-05
1983,4,35,3,1.88511e-05
1984,4,35,3,1.88831e-05
1985,4,35,3,1.29722e-05
1986,4,35,3,1.80334e-05
1987,4,35,3,1.74024e-05
1988,4,35,3,1.60209e-05
1989,4,35,3,1.86787e-05
1990,4,35,3,1.60447e-05
1991,4,35,3,1.56965e-05
1992,4,35,3,1.3149e-05
1993,4,35,3,1.30338e-05
1994,4,35,3,1.23215e-05
1995,4,35,3,1.33473e-05
1996,4,35,3,1.17584e-05
1997,4,35,3,1.31699e-05
1998,4,35,3,1.29205e-05
1999,4,35,3,1.2657e-05
2000,4,35,3,1.48733e-05
2001,4,35,3,1.0857e-05
2002,4,35,3,1.38194e-05
2003,4,35,3,1.13573e-05
2004,4,35,3,1.15779e-05
2005,4,35,3,1.12662e-05
2006,4,35,3,9.96516e-06
2007,4,35,3,1.12266e-05
2008,4,35,3,8.81216e-06
2009,4,35,3,7.83287e-06
2010,4,35,3,7.89163e-06
2011,4,35,3,8.95128e-06
2012,4,35,3,8.73703e-06
2013,4,35,3,8.42909e-06
2014,4,35,3,7.88479e-06
2015,4,35,3,6.04151e-06
